,True_index,predictions
38625,467053,7463.841796875
38626,467070,4418.65185546875
38627,467084,5651.52099609375
38628,467086,8145.50439453125
38629,467098,12060.7548828125
38630,467133,5787.54931640625
38631,467148,6755.68115234375
38632,467165,6295.5537109375
38633,467170,6039.79296875
38634,467219,5937.248046875
38635,467237,4552.5361328125
38636,467249,5671.34765625
38637,467261,11189.6611328125
38638,467295,5991.33740234375
38639,467302,8982.2734375
38640,467306,3614.07861328125
38641,467314,7283.68798828125
38642,467331,18431.7578125
38643,467343,6028.38330078125
38644,467354,3981.827880859375
38645,467355,5813.810546875
38646,467356,5156.45068359375
38647,467377,11941.865234375
38648,467386,14153.703125
38649,467388,14984.69921875
38650,467390,7926.38916015625
38651,467398,5208.25732421875
38652,467400,10023.6748046875
38653,467418,7488.74560546875
38654,467473,5056.08642578125
38655,467476,5285.30615234375
38656,467481,11489.517578125
38657,467487,3348.103515625
38658,467489,6734.54345703125
38659,467490,3368.3447265625
38660,467505,8281.9853515625
38661,467520,8343.9306640625
38662,467525,15538.5205078125
38663,467527,6595.708984375
38664,467537,7719.46630859375
38665,467541,3494.94921875
38666,467550,8912.044921875
38667,467553,6882.47509765625
38668,467555,4948.5927734375
38669,467569,10781.1337890625
38670,467572,7821.90576171875
38671,467585,13408.474609375
38672,467603,5479.11669921875
38673,467624,7977.76416015625
38674,467631,3341.559814453125
38675,467641,6342.1474609375
38676,467644,5831.7255859375
38677,467646,3728.775634765625
38678,467680,6604.5810546875
38679,467682,13533.154296875
38680,467691,4485.10888671875
38681,467692,8480.8369140625
38682,467702,3926.09765625
38683,467708,8220.7626953125
38684,467740,7442.3330078125
38685,467758,1665.359130859375
38686,467765,4428.9609375
38687,467773,4853.07958984375
38688,467778,13746.9140625
38689,467788,7573.36962890625
38690,467790,7653.81298828125
38691,467822,4190.1826171875
38692,467832,5795.3193359375
38693,467845,6338.3974609375
38694,467849,14831.25
38695,467857,8618.650390625
38696,467868,11113.1484375
38697,467875,3521.820068359375
38698,467901,5582.57373046875
38699,467903,5492.1640625
38700,467906,2433.485595703125
38701,467907,10725.205078125
38702,467913,10594.2490234375
38703,467935,5866.13427734375
38704,467937,6771.197265625
38705,467942,5522.85791015625
38706,467953,6237.134765625
38707,467980,6312.0693359375
38708,467987,7617.1591796875
38709,468024,3527.258544921875
38710,468025,6818.10791015625
38711,468030,5718.64111328125
38712,468037,5973.80810546875
38713,468052,6453.75146484375
38714,468057,8413.52734375
38715,468082,11577.73828125
38716,468089,3868.9658203125
38717,468100,7267.8046875
38718,468110,4692.681640625
38719,468116,7574.26806640625
38720,468148,6092.5009765625
38721,468155,4874.5869140625
38722,468156,3700.556396484375
38723,468162,16465.96875
38724,468183,9382.5732421875
38725,468184,5190.7919921875
38726,468207,7802.7431640625
38727,468214,11154.4248046875
38728,468221,4069.672607421875
38729,468226,8623.3671875
38730,468255,4423.0400390625
38731,468256,3581.78564453125
38732,468294,7768.34716796875
38733,468299,10360.9609375
38734,468303,4081.11767578125
38735,468306,5911.0693359375
38736,468319,6203.1259765625
38737,468326,5649.52685546875
38738,468331,7049.2392578125
38739,468357,7726.71875
38740,468362,6174.314453125
38741,468382,8850.9794921875
38742,468389,2855.9619140625
38743,468416,7592.02294921875
38744,468421,4850.27099609375
38745,468429,5327.88330078125
38746,468434,13150.7470703125
38747,468444,8050.60107421875
38748,468454,8086.28466796875
38749,468460,7930.79931640625
38750,468480,5807.8759765625
38751,468491,5420.77490234375
38752,468510,4316.99853515625
38753,468511,10324.5078125
38754,468514,8064.23095703125
38755,468515,7519.619140625
38756,468517,7220.69091796875
38757,468527,4434.033203125
38758,468531,5351.5654296875
38759,468545,9952.130859375
38760,468554,7140.07958984375
38761,468565,13703.0771484375
38762,468566,7621.55859375
38763,468619,6323.736328125
38764,468620,5704.77978515625
38765,468628,6799.51513671875
38766,468631,4440.5302734375
38767,468643,7518.3330078125
38768,468651,6796.09326171875
38769,468655,9819.6962890625
38770,468667,9281.83984375
38771,468677,6945.7568359375
38772,468691,5175.32421875
38773,468699,9156.8359375
38774,468725,6679.123046875
38775,468726,4175.39453125
38776,468729,4804.28271484375
38777,468737,8313.4609375
38778,468745,7393.47216796875
38779,468752,11014.1845703125
38780,468784,7365.05029296875
38781,468792,6438.3408203125
38782,468804,4803.83056640625
38783,468819,8618.578125
38784,468832,12426.9189453125
38785,468833,6117.80712890625
38786,468877,5530.41455078125
38787,468891,7591.12158203125
38788,468913,12931.0166015625
38789,468919,6866.92236328125
38790,468922,6855.8369140625
38791,468935,4637.2548828125
38792,468942,9575.7998046875
38793,468957,3782.949462890625
38794,468960,4110.92724609375
38795,468965,4495.09716796875
38796,468966,4032.7412109375
38797,468969,6448.51513671875
38798,468982,12091.3798828125
38799,468989,9853.6103515625
38800,468996,4326.0185546875
38801,468997,6750.01220703125
38802,469009,8012.10498046875
38803,469013,8043.5634765625
38804,469037,6074.6767578125
38805,469038,3564.4208984375
38806,469045,9581.5615234375
38807,469071,3081.198486328125
38808,469092,10460.7509765625
38809,469102,11555.427734375
38810,469104,5901.10986328125
38811,469122,6281.31787109375
38812,469127,5518.998046875
38813,469134,9484.875
38814,469143,13286.50390625
38815,469152,8044.54345703125
38816,469170,3753.373291015625
38817,469173,7810.33203125
38818,469177,6494.7890625
38819,469178,9019.8857421875
38820,469184,8314.134765625
38821,469191,3639.088134765625
38822,469218,7327.0087890625
38823,469220,4513.70849609375
38824,469223,6014.31103515625
38825,469225,4850.04833984375
38826,469244,7847.9306640625
38827,469256,6829.109375
38828,469286,4092.53466796875
38829,469311,7850.98046875
38830,469332,7100.10888671875
38831,469341,10201.466796875
38832,469349,5112.7548828125
38833,469353,8417.85546875
38834,469362,7723.623046875
38835,469381,3016.476318359375
38836,469406,12936.0791015625
38837,469431,3420.789794921875
38838,469435,7576.42626953125
38839,469437,5400.8291015625
38840,469438,6221.4560546875
38841,469439,4185.25634765625
38842,469447,8501.8984375
38843,469466,4016.234619140625
38844,469502,6117.8720703125
38845,469528,4868.57861328125
38846,469543,4479.009765625
38847,469573,8055.23876953125
38848,469577,7463.17041015625
38849,469582,7415.06103515625
38850,469593,5838.248046875
38851,469609,4358.59375
38852,469647,5428.2177734375
38853,469707,7188.05712890625
38854,469708,5072.37744140625
38855,469717,7039.08154296875
38856,469721,11081.6416015625
38857,469722,7454.0205078125
38858,469737,4455.4794921875
38859,469741,6108.89404296875
38860,469749,7425.60107421875
38861,469759,7868.32470703125
38862,469782,13548.3603515625
38863,469794,6860.3671875
38864,469847,7136.81103515625
38865,469872,7415.4765625
38866,469874,10294.2626953125
38867,469875,5514.0791015625
38868,469877,3813.936767578125
38869,469878,13492.1552734375
38870,469908,10182.142578125
38871,469915,7248.20068359375
38872,469916,3972.5126953125
38873,469920,8207.2744140625
38874,469932,5561.36865234375
38875,469976,11039.5576171875
38876,469980,8235.318359375
38877,469981,10378.6630859375
38878,470032,5961.21435546875
38879,470038,6853.62060546875
38880,470047,5949.1123046875
38881,470055,9012.609375
38882,470060,10692.6865234375
38883,470108,4210.46435546875
38884,470111,12315.17578125
38885,470125,6505.24853515625
38886,470135,6800.349609375
38887,470156,11460.7958984375
38888,470166,5475.9423828125
38889,470190,4150.88037109375
38890,470193,4705.2890625
38891,470194,11213.2802734375
38892,470204,5883.2451171875
38893,470209,3736.922119140625
38894,470234,7900.93505859375
38895,470242,6260.46484375
38896,470251,6961.53759765625
38897,470257,2928.642578125
38898,470272,4067.437744140625
38899,470295,5909.962890625
38900,470302,8376.068359375
38901,470304,6027.6357421875
38902,470322,5281.005859375
38903,470335,28980.728515625
38904,470361,4659.6513671875
38905,470372,6811.3837890625
38906,470381,7809.3505859375
38907,470385,5533.58349609375
38908,470392,14461.5703125
38909,470406,4693.7294921875
38910,470411,5362.83349609375
38911,470416,5661.65576171875
38912,470422,7064.5810546875
38913,470438,2222.2900390625
38914,470469,15726.935546875
38915,470479,8150.732421875
38916,470483,4057.47265625
38917,470494,4598.9443359375
38918,470501,3120.110107421875
38919,470508,5368.59716796875
38920,470513,5334.4560546875
38921,470529,5010.40625
38922,470531,17220.49609375
38923,470535,9697.662109375
38924,470581,5231.375
38925,470584,6303.41845703125
38926,470620,6762.6845703125
38927,470628,10789.2451171875
38928,470636,4018.693603515625
38929,470646,7826.93310546875
38930,470685,5502.7080078125
38931,470687,3460.140380859375
38932,470691,9705.396484375
38933,470749,7440.0791015625
38934,470756,7085.78125
38935,470764,5249.404296875
38936,470772,7738.7470703125
38937,470779,6262.7734375
38938,470789,11324.2939453125
38939,470790,8228.263671875
38940,470815,2496.23974609375
38941,470827,5497.216796875
38942,470850,10446.474609375
38943,470855,11147.5048828125
38944,470870,8131.123046875
38945,470911,6896.4228515625
38946,470923,5159.39013671875
38947,470932,5847.36572265625
38948,470944,3859.261962890625
38949,470959,9891.7080078125
38950,470965,8854.1953125
38951,470972,3936.059326171875
38952,470987,11677.4150390625
38953,471000,4750.33935546875
38954,471008,8490.9365234375
38955,471040,10693.8076171875
38956,471059,5396.21533203125
38957,471060,3870.16845703125
38958,471062,8021.79052734375
38959,471083,9592.72265625
38960,471088,6366.32861328125
38961,471100,6871.19091796875
38962,471101,8203.908203125
38963,471119,7343.4541015625
38964,471126,4765.47314453125
38965,471137,9440.84765625
38966,471140,3724.253173828125
38967,471155,2472.322021484375
38968,471159,5497.6376953125
38969,471163,4870.49951171875
38970,471166,7571.6328125
38971,471180,9092.853515625
38972,471203,5005.70263671875
38973,471232,8610.27734375
38974,471235,6623.6201171875
38975,471238,4796.4833984375
38976,471248,4233.27978515625
38977,471264,16749.7109375
38978,471272,5443.119140625
38979,471279,4955.04345703125
38980,471305,11806.470703125
38981,471306,5668.85009765625
38982,471312,8872.685546875
38983,471313,6382.896484375
38984,471321,6759.41748046875
38985,471327,6803.44384765625
38986,471332,6336.021484375
38987,471335,7505.2041015625
38988,471336,4101.58544921875
38989,471346,17033.060546875
38990,471360,6395.9736328125
38991,471385,8266.572265625
38992,471388,4624.107421875
38993,471394,4920.48046875
38994,471402,5775.2978515625
38995,471421,10406.318359375
38996,471426,5589.13671875
38997,471429,4079.53564453125
38998,471435,6319.3828125
38999,471440,6721.94970703125
39000,471452,3977.598876953125
39001,471459,10269.7275390625
39002,471470,6840.77294921875
39003,471471,5192.9931640625
39004,471472,5423.22265625
39005,471473,5555.3779296875
39006,471488,7413.54248046875
39007,471489,3935.871826171875
39008,471495,4924.80419921875
39009,471498,8534.796875
39010,471513,6361.0654296875
39011,471516,14077.0185546875
39012,471524,10369.91796875
39013,471545,8867.6435546875
39014,471578,7006.689453125
39015,471591,5426.59716796875
39016,471609,4316.61669921875
39017,471616,4731.09619140625
39018,471617,4957.85498046875
39019,471619,5592.7822265625
39020,471624,11308.3935546875
39021,471625,7114.3232421875
39022,471634,5307.56884765625
39023,471635,5999.8798828125
39024,471638,7090.9384765625
39025,471645,6833.142578125
39026,471647,5605.212890625
39027,471649,9334.57421875
39028,471650,7000.2177734375
39029,471659,7922.55859375
39030,471665,5566.66259765625
39031,471694,5202.6416015625
39032,471695,20279.4609375
39033,471700,4036.1142578125
39034,471707,5235.37109375
39035,471712,5228.810546875
39036,471723,6768.06494140625
39037,471729,5911.52001953125
39038,471740,4813.9560546875
39039,471747,5043.57177734375
39040,471770,7075.763671875
39041,471801,11300.0615234375
39042,471833,8189.19580078125
39043,471879,7648.33056640625
39044,471903,5073.419921875
39045,471917,3889.258544921875
39046,471918,8539.802734375
39047,471929,6293.86962890625
39048,471946,6912.3310546875
39049,471952,7246.03515625
39050,471962,12373.0185546875
39051,471976,9309.19140625
39052,471979,7104.01416015625
39053,471985,5239.98583984375
39054,471989,7381.2705078125
39055,471995,4429.70458984375
39056,471997,6780.40576171875
39057,472016,4035.247314453125
39058,472035,9046.5595703125
39059,472037,5421.92333984375
39060,472046,9001.6220703125
39061,472052,23800.564453125
39062,472054,6074.76513671875
39063,472057,6220.23291015625
39064,472059,5514.10205078125
39065,472071,6669.0048828125
39066,472083,5361.13330078125
39067,472097,8835.1787109375
39068,472111,4411.65234375
39069,472114,14033.767578125
39070,472118,6980.74951171875
39071,472124,5796.205078125
39072,472129,7709.794921875
39073,472148,9160.568359375
39074,472151,3566.19384765625
39075,472154,12282.541015625
39076,472198,4123.08251953125
39077,472206,3906.1044921875
39078,472208,10173.3271484375
39079,472211,13078.6591796875
39080,472216,5540.04296875
39081,472221,7969.53564453125
39082,472236,12434.0556640625
39083,472241,6034.6806640625
39084,472273,3594.96484375
39085,472299,5296.81396484375
39086,472324,5754.04248046875
39087,472404,7150.1181640625
39088,472416,7891.20849609375
39089,472429,3865.89306640625
39090,472440,11643.990234375
39091,472442,5304.00537109375
39092,472445,3593.347412109375
39093,472447,14958.1181640625
39094,472481,9770.3837890625
39095,472494,3879.829345703125
39096,472496,6852.75927734375
39097,472503,7072.474609375
39098,472514,2288.4736328125
39099,472519,6619.51123046875
39100,472523,3870.47412109375
39101,472524,9787.37109375
39102,472535,2687.48876953125
39103,472552,5876.68896484375
39104,472553,6821.30615234375
39105,472614,3909.724365234375
39106,472627,6875.53662109375
39107,472644,4407.73046875
39108,472656,6243.47412109375
39109,472657,6711.8466796875
39110,472658,8125.02490234375
39111,472670,7148.71044921875
39112,472692,6447.00927734375
39113,472711,9741.3798828125
39114,472737,6338.91796875
39115,472738,7180.34228515625
39116,472750,13811.0751953125
39117,472753,6697.50732421875
39118,472777,3921.785888671875
39119,472787,3280.8974609375
39120,472790,16466.15234375
39121,472802,5707.11962890625
39122,472823,4437.4189453125
39123,472829,7844.18701171875
39124,472836,7966.77197265625
39125,472837,4253.3525390625
39126,472844,5139.7724609375
39127,472848,7790.85595703125
39128,472861,9908.13671875
39129,472865,8871.7880859375
39130,472874,5470.82568359375
39131,472875,6664.751953125
39132,472884,6115.37060546875
39133,472886,8515.4384765625
39134,472894,7298.36328125
39135,472934,4682.50830078125
39136,472954,11898.7333984375
39137,472969,2932.4921875
39138,472971,6515.28173828125
39139,472980,7325.11962890625
39140,472989,3829.8935546875
39141,473023,10675.5361328125
39142,473032,5719.2109375
39143,473033,11328.3701171875
39144,473037,3898.721923828125
39145,473038,5013.59716796875
39146,473043,6729.66455078125
39147,473044,6156.13330078125
39148,473055,7120.3974609375
39149,473057,9289.0029296875
39150,473063,8096.51220703125
39151,473083,6233.8427734375
39152,473138,9208.125
39153,473140,5203.79931640625
39154,473149,11809.65625
39155,473154,10242.8193359375
39156,473159,6517.44677734375
39157,473165,9799.9404296875
39158,473173,6608.84765625
39159,473180,12041.55078125
39160,473223,4652.265625
39161,473234,4787.443359375
39162,473271,7192.841796875
39163,473275,11433.5751953125
39164,473302,11031.740234375
39165,473304,3915.75927734375
39166,473323,9694.8046875
39167,473328,7471.11572265625
39168,473330,5913.61962890625
39169,473362,4892.4423828125
39170,473373,6077.27001953125
39171,473375,4327.3720703125
39172,473389,9288.4599609375
39173,473393,4663.33251953125
39174,473399,11607.2724609375
39175,473406,4435.00146484375
39176,473415,5444.38330078125
39177,473438,6718.82470703125
39178,473439,5874.8974609375
39179,473448,7550.65283203125
39180,473450,9553.326171875
39181,473455,5039.1689453125
39182,473458,5802.36669921875
39183,473468,5989.5390625
39184,473482,7505.7841796875
39185,473499,6390.06103515625
39186,473521,10582.1689453125
39187,473554,4136.6025390625
39188,473558,5664.77490234375
39189,473569,7474.93505859375
39190,473579,3973.7431640625
39191,473580,2824.8701171875
39192,473581,5616.67431640625
39193,473593,6029.7939453125
39194,473647,4573.4375
39195,473683,3463.60009765625
39196,473697,7578.29736328125
39197,473732,8042.3876953125
39198,473737,7712.77978515625
39199,473745,4822.36669921875
39200,473756,6286.18505859375
39201,473776,6694.38134765625
39202,473780,5433.73193359375
39203,473817,4263.7373046875
39204,473825,4804.3173828125
39205,473840,11685.63671875
39206,473845,5248.9677734375
39207,473860,6054.36279296875
39208,473866,7159.814453125
39209,473875,6460.43212890625
39210,473877,5474.98681640625
39211,473923,6354.85986328125
39212,473967,9100.998046875
39213,473973,12080.3994140625
39214,473981,4623.73486328125
39215,473986,4966.1005859375
39216,474007,8121.13427734375
39217,474026,9218.0869140625
39218,474044,7134.73583984375
39219,474064,6991.34326171875
39220,474117,24818.263671875
39221,474139,7966.96240234375
39222,474142,4420.07763671875
39223,474144,4497.19482421875
39224,474160,8266.025390625
39225,474161,6147.15869140625
39226,474174,5353.38818359375
39227,474177,7482.56396484375
39228,474184,6184.4677734375
39229,474190,2997.771728515625
39230,474237,12379.1865234375
39231,474239,6655.28125
39232,474241,11525.259765625
39233,474242,12087.310546875
39234,474246,8294.115234375
39235,474247,6036.03466796875
39236,474250,4796.09619140625
39237,474273,10749.7919921875
39238,474297,4281.23291015625
39239,474329,10077.140625
39240,474347,4061.458251953125
39241,474357,9267.03515625
39242,474365,4508.453125
39243,474385,6429.19482421875
39244,474390,8227.3740234375
39245,474404,7085.484375
39246,474413,3458.712646484375
39247,474458,3996.6904296875
39248,474474,4301.7900390625
39249,474484,5757.70166015625
39250,474490,7675.7177734375
39251,474492,14255.1689453125
39252,474493,6725.09326171875
39253,474504,5715.1298828125
39254,474513,4497.7890625
39255,474516,12438.7421875
39256,474521,8116.87255859375
39257,474535,8507.505859375
39258,474543,6803.03173828125
39259,474544,9574.6875
39260,474552,7445.7783203125
39261,474553,10677.75
39262,474558,6836.87353515625
39263,474561,7878.2421875
39264,474575,6187.470703125
39265,474576,3486.2314453125
39266,474595,5358.35205078125
39267,474600,7497.24609375
39268,474604,8441.8974609375
39269,474638,6028.60498046875
39270,474641,7970.6064453125
39271,474659,5033.72705078125
39272,474662,12021.28515625
39273,474669,4948.38427734375
39274,474706,3943.371337890625
39275,474721,8896.4267578125
39276,474722,5079.0439453125
39277,474725,2914.197265625
39278,474729,10198.369140625
39279,474731,4722.7490234375
39280,474735,7989.61279296875
39281,474760,7807.66162109375
39282,474796,5504.7275390625
39283,474798,4139.17041015625
39284,474806,8790.78125
39285,474825,4374.28564453125
39286,474842,5413.29296875
39287,474855,4489.07861328125
39288,474857,4295.25830078125
39289,474867,5114.771484375
39290,474872,3562.96240234375
39291,474881,6229.669921875
39292,474923,6041.93994140625
39293,474925,7365.77880859375
39294,474944,8399.1728515625
39295,474945,6360.7353515625
39296,474954,7008.802734375
39297,474971,3967.58349609375
39298,474974,9119.142578125
39299,474977,4690.01416015625
39300,475004,5339.85888671875
39301,475009,8040.88427734375
39302,475010,4342.33837890625
39303,475012,3532.727294921875
39304,475017,7267.755859375
39305,475028,13843.5322265625
39306,475030,4187.0458984375
39307,475033,9857.748046875
39308,475037,2660.93505859375
39309,475041,6462.51220703125
39310,475057,9421.4541015625
39311,475070,5111.8466796875
39312,475076,5033.57763671875
39313,475083,6488.50830078125
39314,475087,5156.00244140625
39315,475092,9505.61328125
39316,475112,7094.8232421875
39317,475119,7446.23095703125
39318,475121,5967.18896484375
39319,475129,9185.767578125
39320,475165,10993.162109375
39321,475184,11052.1494140625
39322,475192,7281.822265625
39323,475193,7194.92822265625
39324,475203,4748.8828125
39325,475245,14048.3662109375
39326,475262,6677.54248046875
39327,475268,9662.9091796875
39328,475285,6047.41650390625
39329,475311,6245.98828125
39330,475314,5859.6083984375
39331,475325,14207.4228515625
39332,475328,5066.62255859375
39333,475332,8799.015625
39334,475334,7767.572265625
39335,475338,6066.9775390625
39336,475343,4372.81982421875
39337,475361,7092.001953125
39338,475380,6374.17919921875
39339,475390,6741.935546875
39340,475397,6539.19384765625
39341,475401,18435.384765625
39342,475408,1046.001220703125
39343,475412,6976.7431640625
39344,475418,5104.37255859375
39345,475419,4108.763671875
39346,475449,4073.056884765625
39347,475472,10301.4736328125
39348,475473,5180.76025390625
39349,475475,9130.2353515625
39350,475480,6789.908203125
39351,475503,10777.6962890625
39352,475512,5194.53759765625
39353,475533,7622.02587890625
39354,475545,7146.9921875
39355,475551,6895.49560546875
39356,475654,7447.2412109375
39357,475666,11091.478515625
39358,475699,7052.5009765625
39359,475727,8287.6845703125
39360,475728,7647.1533203125
39361,475729,3027.926025390625
39362,475730,8263.96875
39363,475731,6856.8837890625
39364,475737,4651.03662109375
39365,475739,12282.5947265625
39366,475745,7266.94580078125
39367,475765,9608.3662109375
39368,475788,5932.35595703125
39369,475792,6305.1455078125
39370,475819,6182.75439453125
39371,475822,6501.91064453125
39372,475829,8660.3935546875
39373,475830,5393.388671875
39374,475832,6449.00341796875
39375,475835,7384.06201171875
39376,475837,6728.1162109375
39377,475845,8043.3955078125
39378,475854,4472.96923828125
39379,475861,3681.576904296875
39380,475866,12542.259765625
39381,475868,3421.78564453125
39382,475873,12121.330078125
39383,475874,2437.043701171875
39384,475875,8811.8388671875
39385,475895,4923.265625
39386,475913,7920.8623046875
39387,475920,2895.239501953125
39388,475926,3983.124755859375
39389,475941,4429.759765625
39390,475954,6280.4482421875
39391,475958,4755.1494140625
39392,475974,4110.47509765625
39393,475982,8225.1005859375
39394,475992,3974.275146484375
39395,475999,6825.455078125
39396,476004,7870.7177734375
39397,476018,10797.1826171875
39398,476047,6226.4794921875
39399,476053,3257.24755859375
39400,476058,6215.087890625
39401,476067,7423.94873046875
39402,476087,6112.8623046875
39403,476088,15789.5224609375
39404,476090,8553.11328125
39405,476101,6798.7958984375
39406,476115,5413.88818359375
39407,476118,7629.33203125
39408,476119,5726.2255859375
39409,476121,3394.901611328125
39410,476129,7034.42578125
39411,476141,7166.4091796875
39412,476152,6064.80712890625
39413,476170,5211.10986328125
39414,476194,12161.814453125
39415,476200,4073.06103515625
39416,476203,11721.3525390625
39417,476213,8557.8955078125
39418,476232,9569.2041015625
39419,476234,8237.4111328125
39420,476253,4535.3046875
39421,476258,4959.4130859375
39422,476260,5071.533203125
39423,476264,8081.689453125
39424,476273,7722.5185546875
39425,476289,16850.03515625
39426,476312,9754.732421875
39427,476320,7883.640625
39428,476339,6814.5244140625
39429,476343,4022.095703125
39430,476371,5308.63916015625
39431,476372,8860.6015625
39432,476383,6595.53125
39433,476407,9218.3896484375
39434,476414,5544.50048828125
39435,476419,5161.025390625
39436,476456,6440.46875
39437,476461,6406.85791015625
39438,476483,3379.155029296875
39439,476484,6512.3564453125
39440,476487,6716.97314453125
39441,476501,6003.59765625
39442,476505,7796.759765625
39443,476511,5265.62841796875
39444,476527,7311.11962890625
39445,476530,2992.006591796875
39446,476551,16848.416015625
39447,476582,5090.5126953125
39448,476623,5846.43505859375
39449,476647,5161.4150390625
39450,476666,5473.76953125
39451,476671,8793.255859375
39452,476680,10441.736328125
39453,476686,12567.2734375
39454,476690,7002.5078125
39455,476718,28162.994140625
39456,476733,5194.3984375
39457,476734,8760.025390625
39458,476751,5456.826171875
39459,476855,4965.34521484375
39460,476901,4122.86328125
39461,476907,4217.51611328125
39462,476916,6436.15234375
39463,476925,7150.66455078125
39464,476930,5019.7421875
39465,476944,2962.7119140625
39466,476948,7912.88671875
39467,476949,6697.61767578125
39468,476956,6412.24853515625
39469,476964,10809.2890625
39470,476966,3057.11962890625
39471,477015,7271.015625
39472,477018,10307.91015625
39473,477023,5647.6201171875
39474,477050,5724.48046875
39475,477065,6955.08447265625
39476,477073,5072.8046875
39477,477084,6378.943359375
39478,477092,4690.01416015625
39479,477107,10202.015625
39480,477111,4232.630859375
39481,477117,7171.89453125
39482,477149,8414.6240234375
39483,477154,8259.333984375
39484,477160,8369.7802734375
39485,477164,7604.4228515625
39486,477172,3347.373291015625
39487,477186,6453.962890625
39488,477199,4502.4912109375
39489,477210,4560.79345703125
39490,477213,8978.119140625
39491,477214,4870.1279296875
39492,477239,4863.689453125
39493,477243,5417.25537109375
39494,477251,7025.21728515625
39495,477255,6193.134765625
39496,477258,5942.677734375
39497,477285,10333.818359375
39498,477292,4782.39306640625
39499,477300,8443.4716796875
39500,477302,13246.5234375
39501,477304,3124.05810546875
39502,477330,5678.3994140625
39503,477340,6718.4619140625
39504,477357,8550.333984375
39505,477359,3583.239990234375
39506,477372,9226.7685546875
39507,477377,11174.091796875
39508,477379,3750.200439453125
39509,477385,9083.3349609375
39510,477403,7234.10693359375
39511,477414,9951.671875
39512,477436,16502.474609375
39513,477449,6304.61962890625
39514,477475,6156.9482421875
39515,477480,12485.4775390625
39516,477486,7502.3203125
39517,477508,7893.32958984375
39518,477514,10115.7578125
39519,477576,6670.92138671875
39520,477583,6062.033203125
39521,477585,12310.3310546875
39522,477601,7996.60107421875
39523,477603,6583.18310546875
39524,477604,17102.84375
39525,477650,4199.546875
39526,477651,3796.6533203125
39527,477654,13967.666015625
39528,477659,5147.99658203125
39529,477670,4626.8935546875
39530,477684,5183.642578125
39531,477691,4620.46923828125
39532,477722,-273.7874450683594
39533,477725,11187.9150390625
39534,477729,10679.3291015625
39535,477742,4184.5263671875
39536,477743,6225.35302734375
39537,477748,3788.533935546875
39538,477749,8383.92578125
39539,477786,11634.5205078125
39540,477788,9493.53515625
39541,477789,4876.95947265625
39542,477811,4816.759765625
39543,477814,8350.8876953125
39544,477820,9920.3369140625
39545,477851,8323.25390625
39546,477854,5153.0078125
39547,477856,6688.3662109375
39548,477859,7055.1220703125
39549,477870,5605.4462890625
39550,477881,4702.14501953125
39551,477902,4789.67333984375
39552,477920,5166.197265625
39553,477929,7187.41064453125
39554,477930,8118.4599609375
39555,477935,3201.7451171875
39556,477944,8390.037109375
39557,477958,6672.3671875
39558,477959,8633.2900390625
39559,477969,6369.32568359375
39560,477985,8335.998046875
39561,477993,6715.61181640625
39562,478001,8524.6328125
39563,478016,5493.49951171875
39564,478028,6524.201171875
39565,478032,5131.26953125
39566,478043,4522.12255859375
39567,478046,7537.2666015625
39568,478057,9785.2841796875
39569,478061,3085.702880859375
39570,478067,4686.08837890625
39571,478091,3096.522705078125
39572,478098,6438.87841796875
39573,478111,5375.35986328125
39574,478115,5166.54931640625
39575,478131,7193.6923828125
39576,478137,8766.2646484375
39577,478158,15731.3994140625
39578,478161,6480.00146484375
39579,478181,5895.75634765625
39580,478182,2933.4853515625
39581,478184,8970.7548828125
39582,478199,7430.8017578125
39583,478202,2684.499755859375
39584,478204,5306.9521484375
39585,478219,8305.2275390625
39586,478227,15249.6318359375
39587,478242,10650.63671875
39588,478250,4077.0126953125
39589,478257,4055.13427734375
39590,478263,7042.90234375
39591,478293,8631.255859375
39592,478316,12782.7099609375
39593,478325,5227.08544921875
39594,478350,8589.9931640625
39595,478353,4953.0234375
39596,478362,3971.169921875
39597,478365,6895.89013671875
39598,478367,5382.126953125
39599,478399,8465.845703125
39600,478414,3324.091552734375
39601,478417,5973.455078125
39602,478425,7739.173828125
39603,478428,12305.083984375
39604,478429,4849.15771484375
39605,478468,8621.0224609375
39606,478471,6524.0126953125
39607,478482,4525.9560546875
39608,478486,6360.41259765625
39609,478487,5395.1884765625
39610,478503,6755.3271484375
39611,478509,11544.2978515625
39612,478520,7416.1044921875
39613,478521,9400.935546875
39614,478526,4739.07763671875
39615,478540,5298.08251953125
39616,478619,5803.1787109375
39617,478629,6735.14111328125
39618,478643,5993.05859375
39619,478687,5590.97705078125
39620,478690,8186.2265625
39621,478706,7363.20703125
39622,478713,11289.99609375
39623,478758,4844.09375
39624,478762,16586.279296875
39625,478790,5984.521484375
39626,478802,3460.612060546875
39627,478804,6872.59326171875
39628,478809,6979.2275390625
39629,478822,8697.431640625
39630,478825,4300.1474609375
39631,478845,7428.9755859375
39632,478859,10078.6591796875
39633,478875,8761.0302734375
39634,478903,3640.463623046875
39635,478906,8397.5908203125
39636,478915,4869.59716796875
39637,478922,12162.2333984375
39638,478939,11522.3896484375
39639,478942,4738.31982421875
39640,478945,2199.474853515625
39641,478949,4524.392578125
39642,478955,16449.544921875
39643,478960,4058.56884765625
39644,478962,4174.00439453125
39645,478974,8874.6943359375
39646,478995,21245.13671875
39647,478996,4040.195068359375
39648,479000,12352.203125
